employee_count_log,funding_stage_ord,num_regulatory_flags,flag_crypto,flag_cross_border_payments,flag_high_risk_corridors,flag_correspondent_banking,flag_neobank,flag_lending,has_recent_signal,employee_count,funding_stage,converted
6.452048954437226,0,1,0,1,0,0,0,0,0,633,unknown,0
5.1647859739235145,5,1,0,0,0,0,0,1,0,174,late-stage,0
5.10594547390058,1,1,0,1,0,0,0,0,0,164,seed,0
5.777652323222656,1,2,1,0,0,0,1,0,0,322,seed,0
3.091042453358316,2,1,0,1,0,0,0,0,0,21,series a,0
7.097548850614793,1,0,0,0,0,0,0,0,0,1208,seed,0
5.272999558563747,5,2,1,0,1,0,0,0,0,194,late-stage,1
3.7612001156935624,0,0,0,0,0,0,0,0,0,42,unknown,0
1.791759469228055,6,1,0,0,0,0,0,1,0,5,public,0
5.262690188904886,6,3,1,0,0,0,1,1,0,192,public,0
4.543294782270004,4,2,0,0,0,0,1,1,0,93,series c,1
5.3706380281276624,5,1,0,1,0,0,0,0,0,214,late-stage,0
5.0238805208462765,5,1,0,0,0,0,1,0,1,151,late-stage,0
6.476972362889683,2,3,1,1,0,0,0,1,0,649,series a,1
3.7612001156935624,5,2,1,0,0,0,0,1,0,42,late-stage,1
4.276666119016055,5,1,1,0,0,0,0,0,0,71,late-stage,1
3.9318256327243257,1,0,0,0,0,0,0,0,0,50,seed,0
7.030857476116121,3,2,1,1,0,0,0,0,0,1130,series b,1
6.003887067106539,0,1,0,0,0,0,1,0,0,404,unknown,0
5.313205979041787,0,2,0,0,1,0,0,1,0,202,unknown,0
3.828641396489095,4,1,0,0,0,1,0,0,0,45,series c,1
6.6240652277998935,3,2,1,1,0,0,0,0,0,752,series b,1
7.329093736246591,5,1,1,0,0,0,0,0,0,1523,late-stage,0
6.304448802421981,0,3,0,1,0,0,1,1,0,546,unknown,0
7.6324011266014535,2,1,0,0,0,0,0,1,1,2063,series a,1
7.005789019253503,3,1,0,1,0,0,0,0,0,1102,series b,0
5.159055299214529,4,0,0,0,0,0,0,0,0,173,series c,0
5.278114659230518,4,2,1,1,0,0,0,0,0,195,series c,1
3.2188758248682006,2,3,1,1,0,0,0,1,0,24,series a,0
6.184148890937483,0,2,1,1,0,0,0,0,0,484,unknown,1
7.412160334945205,6,0,0,0,0,0,0,0,0,1655,public,0
7.486613313139955,5,1,0,0,0,0,1,0,0,1783,late-stage,0
7.38025578842646,4,4,1,1,1,1,0,0,0,1603,series c,1
5.407171771460119,2,2,1,1,0,0,0,0,0,222,series a,1
6.436150368369428,1,0,0,0,0,0,0,0,0,623,seed,0
3.6635616461296463,5,0,0,0,0,0,0,0,0,38,late-stage,0
3.8501476017100584,1,2,0,1,0,0,0,1,0,46,seed,0
5.908082938168931,6,1,0,0,0,0,1,0,0,367,public,0
5.075173815233827,6,3,1,1,0,1,0,0,0,159,public,1
4.3694478524670215,5,1,0,1,0,0,0,0,0,78,late-stage,0
6.163314804034641,6,3,1,1,0,0,0,1,0,474,public,0
7.951559331155252,4,2,0,0,1,0,1,0,0,2839,series c,0
4.060443010546419,5,0,0,0,0,0,0,0,0,57,late-stage,0
7.1693500166706,4,0,0,0,0,0,0,0,1,1298,series c,0
6.665683717782408,1,3,0,0,0,1,1,1,0,784,seed,0
6.131226489483141,1,2,1,0,0,0,1,0,0,459,seed,0
5.594711379601839,6,1,0,0,0,1,0,0,0,268,public,0
6.016157159698354,0,1,0,1,0,0,0,0,0,409,unknown,0
7.2813856635702825,0,0,0,0,0,0,0,0,0,1452,unknown,0
6.0473721790462776,2,0,0,0,0,0,0,0,0,422,series a,1
5.3471075307174685,6,2,0,0,1,0,1,0,0,209,public,0
4.330733340286331,6,3,1,1,1,0,0,0,1,75,public,1
4.61512051684126,0,4,1,1,1,0,0,1,0,100,unknown,1
3.9318256327243257,0,2,1,1,0,0,0,0,0,50,unknown,1
7.392031567514591,5,1,0,0,0,0,1,0,0,1622,late-stage,0
6.582025138892826,1,2,0,0,1,1,0,0,1,721,seed,1
6.018593214496234,1,2,0,0,0,0,1,1,0,410,seed,0
4.442651256490317,5,1,0,0,0,1,0,0,0,84,late-stage,0
6.75343791859778,5,1,0,0,1,0,0,0,0,856,late-stage,0
4.0943445622221,6,1,0,0,0,0,1,0,0,59,public,0
7.104144092987527,0,1,0,1,0,0,0,0,0,1216,unknown,0
4.844187086458591,1,2,1,1,0,0,0,0,0,126,seed,1
7.541683099882111,0,0,0,0,0,0,0,0,0,1884,unknown,0
3.091042453358316,5,0,0,0,0,0,0,0,0,21,late-stage,0
5.099866427824199,3,2,1,1,0,0,0,0,0,163,series b,1
7.0630481633881725,6,1,0,1,0,0,0,0,0,1167,public,0
4.304065093204169,1,0,0,0,0,0,0,0,0,73,seed,0
6.111467339502679,3,1,0,0,0,0,1,0,0,450,series b,0
5.472270673671475,2,1,0,1,0,0,0,0,0,237,series a,0
3.8712010109078907,0,2,1,1,0,0,0,0,0,47,unknown,0
3.5263605246161616,6,0,0,0,0,0,0,0,0,33,public,0
5.267858159063328,6,3,0,1,0,1,1,0,0,193,public,1
5.44673737166631,1,1,0,0,0,0,0,1,0,231,seed,0
6.863803391452954,1,2,1,0,0,0,1,0,0,956,seed,0
4.969813299576001,6,1,0,1,0,0,0,0,0,143,public,0
2.3978952727983707,4,2,0,1,0,1,0,0,0,10,series c,1
5.707110264748875,2,2,0,0,1,0,1,0,1,300,series a,1
4.060443010546419,4,2,0,0,0,0,1,1,0,57,series c,0
7.566828479208331,4,3,1,1,0,0,0,1,0,1932,series c,1
9.34687973611501,5,2,1,1,0,0,0,0,0,11462,late-stage,1
5.736572297479192,5,2,1,0,0,0,1,0,0,309,late-stage,1
6.666956792429207,5,0,0,0,0,0,0,0,0,785,late-stage,0
4.382026634673881,6,4,1,1,0,1,1,0,0,79,public,1
3.784189633918261,4,0,0,0,0,0,0,0,0,43,series c,0
8.152198015861787,5,1,0,1,0,0,0,0,0,3470,late-stage,0
6.473890696352274,2,0,0,0,0,0,0,0,0,647,series a,0
4.23410650459726,0,1,1,0,0,0,0,0,1,68,unknown,0
6.1903154058531475,2,1,0,1,0,0,0,0,1,487,series a,0
6.373319789577012,0,3,0,1,0,0,1,1,0,585,unknown,1
5.262690188904886,2,2,0,1,0,1,0,0,0,192,series a,1
3.8066624897703196,2,3,1,1,0,1,0,0,0,44,series a,1
5.981414211254481,0,2,0,0,1,0,0,1,0,395,unknown,0
6.893656354602635,0,0,0,0,0,0,0,0,0,985,unknown,0
6.939253946041508,3,4,1,1,0,1,1,0,0,1031,series b,1
4.976733742420574,6,1,0,0,0,0,0,1,0,144,public,0
5.805134968916488,4,1,0,0,0,0,1,0,0,331,series c,0
6.025865973825314,6,2,0,1,0,0,1,0,0,413,public,0
6.280395838960195,3,3,1,1,0,0,0,1,0,533,series b,1
5.662960480135946,0,3,1,1,0,0,0,1,1,287,unknown,1
2.9444389791664403,4,4,1,1,1,0,1,0,0,18,series c,1
4.110873864173311,3,2,1,1,0,0,0,0,1,60,series b,1
6.118097198041348,4,2,1,1,0,0,0,0,0,453,series c,1
6.587550014824796,2,0,0,0,0,0,0,0,0,725,series a,0
6.363028103540465,3,1,0,0,0,0,1,0,0,579,series b,0
5.777652323222656,2,4,1,1,0,0,1,1,1,322,series a,1
5.720311776607412,2,3,0,1,0,1,0,1,0,304,series a,1
4.770684624465665,6,1,0,1,0,0,0,0,0,117,public,1
6.459904454377535,5,2,1,0,0,1,0,0,0,638,late-stage,0
4.8283137373023015,6,0,0,0,0,0,0,0,0,124,public,0
7.146772179452637,5,1,0,0,0,0,1,0,0,1269,late-stage,0
4.5217885770490405,2,1,0,1,0,0,0,0,1,91,series a,0
6.018593214496234,3,2,1,0,1,0,0,0,0,410,series b,1
5.963579343618446,5,0,0,0,0,0,0,0,1,388,late-stage,0
5.384495062789089,5,1,0,1,0,0,0,0,0,217,late-stage,1
7.10002716662926,0,3,0,0,1,0,1,1,0,1211,unknown,1
4.859812404361672,2,2,0,1,0,0,0,1,0,128,series a,1
5.497168225293202,2,1,1,0,0,0,0,0,0,243,series a,1
6.842683282238422,1,2,0,1,0,0,0,1,0,936,seed,0
6.96979066990159,3,3,1,1,0,0,0,1,0,1063,series b,1
5.225746673713202,1,2,1,1,0,0,0,0,0,185,seed,1
3.1354942159291497,4,2,1,1,0,0,0,0,0,22,series c,0
6.660575149839686,1,1,0,0,0,0,1,0,0,780,seed,0
3.332204510175204,4,2,0,0,0,1,1,0,0,27,series c,1
5.616771097666572,4,0,0,0,0,0,0,0,1,274,series c,0
5.25227342804663,1,2,1,1,0,0,0,0,0,190,seed,1
4.605170185988092,6,1,0,0,0,0,1,0,0,99,public,0
6.148468295917647,5,2,0,0,1,1,0,0,0,467,late-stage,0
5.655991810819852,1,1,1,0,0,0,0,0,0,285,seed,0
4.1588830833596715,2,1,0,0,0,1,0,0,0,63,series a,0
7.3658128372094716,2,4,1,1,1,0,0,1,0,1580,series a,1
5.44673737166631,5,0,0,0,0,0,0,0,0,231,late-stage,1
7.103322062526113,0,3,0,1,0,0,1,1,0,1215,unknown,0
5.84354441703136,2,0,0,0,0,0,0,0,0,344,series a,0
5.501258210544727,0,1,0,1,0,0,0,0,0,244,unknown,0
5.241747015059643,6,2,1,1,0,0,0,0,0,188,public,1
5.288267030694535,1,2,1,1,0,0,0,0,1,197,seed,1
5.5093883366279774,2,1,1,0,0,0,0,0,0,246,series a,1
5.2832037287379885,6,4,1,1,0,1,0,1,0,196,public,1
4.248495242049359,3,1,1,0,0,0,0,0,0,69,series b,1
4.6913478822291435,0,0,0,0,0,0,0,0,0,108,unknown,0
3.6109179126442243,4,1,0,1,0,0,0,0,1,36,series c,1
6.4692503167957724,2,0,0,0,0,0,0,0,0,644,series a,0
4.795790545596741,4,1,0,1,0,0,0,0,0,120,series c,1
4.532599493153256,5,1,0,0,0,0,1,0,0,92,late-stage,0
5.0369526024136295,1,0,0,0,0,0,0,0,0,153,seed,0
5.529429087511423,5,1,0,0,1,0,0,0,0,251,late-stage,0
3.713572066704308,2,1,0,0,0,0,1,0,0,40,series a,0
4.04305126783455,4,0,0,0,0,0,0,0,0,56,series c,0
4.770684624465665,5,2,1,1,0,0,0,0,0,117,late-stage,1
5.605802066295998,4,1,1,0,0,0,0,0,0,271,series c,0
5.71042701737487,6,0,0,0,0,0,0,0,0,301,public,0
4.867534450455582,5,0,0,0,0,0,0,0,0,129,late-stage,1
3.7612001156935624,6,2,0,0,0,0,1,1,0,42,public,0
4.204692619390966,5,2,0,0,1,0,0,1,0,66,late-stage,1
5.247024072160486,5,2,1,1,0,0,0,0,0,189,late-stage,1
5.869296913133774,4,0,0,0,0,0,0,0,0,353,series c,0
5.225746673713202,5,2,1,1,0,0,0,0,1,185,late-stage,1
6.045005314036012,3,3,1,1,0,0,0,1,0,421,series b,1
5.3981627015177525,5,0,0,0,0,0,0,0,0,220,late-stage,0
5.429345628954441,4,2,0,0,0,1,0,1,1,227,series c,1
5.318119993844216,2,3,1,1,0,0,1,0,0,203,series a,1
5.71042701737487,5,2,0,1,0,0,1,0,0,301,late-stage,0
5.84354441703136,4,2,0,1,0,0,1,0,0,344,series c,0
4.90527477843843,5,2,0,0,1,1,0,0,0,134,late-stage,0
4.564348191467836,5,0,0,0,0,0,0,0,1,95,late-stage,0
6.238324625039508,6,2,0,0,1,1,0,0,0,511,public,1
4.941642422609304,3,2,1,0,0,0,0,1,0,139,series b,1
4.736198448394496,1,2,0,1,0,0,1,0,0,113,seed,1
6.796823718274855,1,1,0,0,0,0,1,0,0,894,seed,0
4.727387818712341,5,1,0,0,0,0,0,1,0,112,late-stage,0
6.966024187106113,6,1,0,0,0,0,1,0,0,1059,public,0
6.90975328164481,5,0,0,0,0,0,0,0,0,1001,late-stage,0
5.683579767338681,5,0,0,0,0,0,0,0,0,293,late-stage,0
4.59511985013459,0,1,1,0,0,0,0,0,0,98,unknown,0
2.5649493574615367,2,1,0,0,0,1,0,0,0,12,series a,1
7.687080155783135,5,1,0,1,0,0,0,0,0,2179,late-stage,0
6.324358962381311,4,1,0,0,0,0,1,0,0,557,series c,0
3.4011973816621555,6,1,0,0,1,0,0,0,0,29,public,0
6.09807428216624,4,0,0,0,0,0,0,0,0,444,series c,0
5.68697535633982,6,1,0,1,0,0,0,0,0,294,public,0
5.081404364984463,2,4,0,1,1,0,1,1,0,160,series a,1
6.3080984415095305,1,1,0,0,0,1,0,0,0,548,seed,0
4.2626798770413155,3,0,0,0,0,0,0,0,1,70,series b,0
4.564348191467836,3,0,0,0,0,0,0,0,0,95,series b,0
5.82600010738045,4,0,0,0,0,0,0,0,0,338,series c,0
5.375278407684165,6,2,0,1,0,0,0,1,0,215,public,0
4.804021044733257,0,1,0,0,0,1,0,0,0,121,unknown,0
4.969813299576001,4,1,0,0,0,0,1,0,0,143,series c,0
3.1354942159291497,5,3,1,1,0,0,1,0,0,22,late-stage,1
4.795790545596741,2,1,0,1,0,0,0,0,0,120,series a,0
5.700443573390686,1,3,1,1,0,0,1,0,0,298,seed,1
4.976733742420574,5,0,0,0,0,0,0,0,0,144,late-stage,1
4.61512051684126,0,2,0,0,0,1,0,1,0,100,unknown,0
4.2626798770413155,6,3,1,1,1,0,0,0,0,70,public,1
5.7430031878094825,3,2,0,0,1,1,0,0,0,311,series b,0
6.373319789577012,4,2,1,1,0,0,0,0,0,585,series c,1
5.648974238161206,0,2,0,0,1,0,0,1,0,283,unknown,0
3.2188758248682006,2,2,0,1,0,0,1,0,0,24,series a,1
6.919683849847411,1,1,0,1,0,0,0,0,0,1011,seed,0
3.258096538021482,5,3,0,1,1,1,0,0,0,25,late-stage,1
5.337538079701318,4,2,0,1,0,0,0,1,0,207,series c,0
6.12029741895095,6,3,1,1,0,0,1,0,0,454,public,1
5.823045895483019,5,3,0,0,1,1,1,0,0,337,late-stage,1
6.582025138892826,6,1,0,1,0,0,0,0,0,721,public,0
3.8501476017100584,5,1,0,0,1,0,0,0,0,46,late-stage,1
3.8501476017100584,2,0,0,0,0,0,0,0,0,46,series a,0
5.0106352940962555,4,0,0,0,0,0,0,0,0,149,series c,0
4.709530201312334,4,1,0,1,0,0,0,0,0,110,series c,0
4.2626798770413155,1,1,0,1,0,0,0,0,0,70,seed,0
6.818924065275521,3,0,0,0,0,0,0,0,0,914,series b,0
6.042632833682381,6,2,0,1,0,1,0,0,1,420,public,0
8.516392871245468,4,0,0,0,0,0,0,0,0,4995,series c,0
6.363028103540465,4,1,0,0,0,1,0,0,0,579,series c,0
7.6586995582682995,0,1,0,1,0,0,0,0,0,2118,unknown,0
6.220590170099739,4,2,0,1,0,1,0,0,0,502,series c,1
6.71174039505618,6,0,0,0,0,0,0,0,0,821,public,0
2.302585092994046,0,0,0,0,0,0,0,0,0,9,unknown,0
5.0106352940962555,1,1,0,0,0,0,0,1,0,149,seed,0
5.1647859739235145,2,0,0,0,0,0,0,0,1,174,series a,0
4.127134385045092,1,1,0,1,0,0,0,0,0,61,seed,0
4.406719247264253,6,0,0,0,0,0,0,0,0,81,public,0
6.052089168924417,6,2,0,1,0,0,1,0,0,424,public,1
5.765191102784844,1,1,0,0,0,0,1,0,0,318,seed,0
5.958424693029782,3,1,0,0,0,0,1,0,0,386,series b,0
3.091042453358316,6,2,1,1,0,0,0,0,0,21,public,1
4.890349128221754,5,3,0,1,0,1,1,0,0,132,late-stage,1
5.0106352940962555,4,3,1,1,0,0,1,0,0,149,series c,1
6.655440350367647,0,2,0,1,0,0,0,1,0,776,unknown,0
5.983936280687191,2,0,0,0,0,0,0,0,0,396,series a,0
5.075173815233827,4,1,0,0,1,0,0,0,0,159,series c,1
6.455198563340122,5,3,0,0,0,1,1,1,1,635,late-stage,1
5.198497031265826,4,2,1,1,0,0,0,0,0,180,series c,1
7.027314514039777,2,2,1,1,0,0,0,0,0,1126,series a,1
7.614312146452,0,2,1,1,0,0,0,0,1,2026,unknown,1
7.450660796211539,3,1,0,0,0,0,1,0,1,1720,series b,0
4.248495242049359,5,1,0,1,0,0,0,0,0,69,late-stage,1
6.104793232414985,5,2,1,1,0,0,0,0,0,447,late-stage,1
5.783825182329737,0,1,0,0,1,0,0,0,0,324,unknown,1
7.52131798019924,5,3,1,1,0,1,0,0,1,1846,late-stage,1
4.912654885736052,0,1,0,0,0,0,0,1,0,135,unknown,0
7.362645270417825,4,0,0,0,0,0,0,0,0,1575,series c,0
5.497168225293202,6,3,1,1,0,0,0,1,1,243,public,1
5.66988092298052,1,3,1,1,0,0,0,1,0,289,seed,1
4.2626798770413155,4,1,0,0,0,0,0,1,1,70,series c,0
5.739792912179234,6,1,0,1,0,0,0,0,0,310,public,0
7.087573705557973,1,5,1,1,1,1,0,1,0,1196,seed,1
7.891330757661889,6,1,0,0,0,0,0,1,0,2673,public,0
7.139660335964919,5,3,0,1,0,1,1,0,0,1260,late-stage,1
5.817111159963204,3,1,0,0,0,0,1,0,0,335,series b,0
3.367295829986474,1,0,0,0,0,0,0,0,0,28,seed,0
5.0238805208462765,5,2,1,0,0,0,0,1,0,151,late-stage,0
4.844187086458591,1,0,0,0,0,0,0,0,0,126,seed,0
9.658673380311523,5,2,0,0,0,1,0,1,1,15656,late-stage,0
5.926926025970411,0,0,0,0,0,0,0,0,0,374,unknown,0
5.929589143389895,3,1,0,1,0,0,0,0,0,375,series b,0
5.187385805840755,0,3,1,1,0,1,0,0,0,178,unknown,1
6.932447891572509,6,1,0,0,0,0,0,1,1,1024,public,1
6.329720905522696,3,1,0,0,0,0,0,1,0,560,series b,0
7.091742115095153,6,5,1,1,1,1,1,0,0,1201,public,1
5.111987788356544,6,0,0,0,0,0,0,0,0,165,public,1
5.117993812416755,5,1,0,0,1,0,0,0,0,166,late-stage,0
5.929589143389895,1,3,1,1,0,0,1,0,0,375,seed,1
6.07993319509559,1,2,0,1,0,0,1,0,0,436,seed,1
5.3471075307174685,0,0,0,0,0,0,0,0,0,209,unknown,0
5.272999558563747,6,0,0,0,0,0,0,0,0,194,public,0
5.796057750765372,0,2,1,1,0,0,0,0,0,328,unknown,1
6.104793232414985,3,2,1,1,0,0,0,0,0,447,series b,1
2.302585092994046,5,1,0,0,0,1,0,0,0,9,late-stage,0
5.062595033026967,6,2,0,0,0,1,0,1,0,157,public,0
7.0587581525186645,1,3,0,0,1,1,1,0,0,1162,seed,0
5.056245805348308,6,2,1,1,0,0,0,0,0,156,public,1
3.9318256327243257,2,0,0,0,0,0,0,0,0,50,series a,0
4.852030263919617,2,1,0,0,0,1,0,0,0,127,series a,0
7.44716835960004,4,0,0,0,0,0,0,0,0,1714,series c,0
4.941642422609304,4,0,0,0,0,0,0,0,0,139,series c,0
4.174387269895637,1,1,0,0,0,0,0,1,0,64,seed,0
5.60947179518496,5,0,0,0,0,0,0,0,0,272,late-stage,0
6.220590170099739,2,2,1,1,0,0,0,0,0,502,series a,1
5.937536205082426,4,4,1,1,1,0,0,1,0,378,series c,1
4.23410650459726,5,2,1,1,0,0,0,0,0,68,late-stage,1
4.477336814478207,3,2,0,1,1,0,0,0,0,87,series b,1
3.4965075614664802,4,1,1,0,0,0,0,0,0,32,series c,0
5.153291594497779,5,1,0,1,0,0,0,0,1,172,late-stage,0
4.477336814478207,2,0,0,0,0,0,0,0,0,87,series a,0
4.852030263919617,3,1,0,0,1,0,0,0,0,127,series b,1
5.991464547107982,0,3,1,1,0,0,1,0,0,399,unknown,1
5.375278407684165,0,0,0,0,0,0,0,0,0,215,unknown,0
6.907755278982137,4,1,0,1,0,0,0,0,0,999,series c,0
7.948031990637284,0,1,1,0,0,0,0,0,0,2829,unknown,0
6.45833828334479,3,0,0,0,0,0,0,0,0,637,series b,0
4.919980925828125,0,2,1,1,0,0,0,0,0,136,unknown,1
5.777652323222656,0,0,0,0,0,0,0,0,0,322,unknown,0
5.5134287461649825,2,0,0,0,0,0,0,0,0,247,series a,0
10.819798284210286,1,1,0,0,0,0,1,0,1,50000,seed,0
5.429345628954441,4,2,0,0,1,1,0,0,0,227,series c,0
3.828641396489095,3,2,0,0,1,0,1,0,0,45,series b,1
3.4965075614664802,4,1,0,0,1,0,0,0,0,32,series c,0
4.634728988229636,1,0,0,0,0,0,0,0,0,102,seed,0
6.052089168924417,5,1,0,0,0,0,0,1,0,424,late-stage,0
6.1779441140506,6,1,0,0,0,1,0,0,0,481,public,0
3.8066624897703196,5,1,0,0,0,0,1,0,0,44,late-stage,0
5.198497031265826,5,1,0,0,1,0,0,0,0,180,late-stage,0
4.406719247264253,0,3,1,1,0,1,0,0,0,81,unknown,1
7.3833681469923835,3,2,0,0,1,0,1,0,0,1608,series b,0
4.727387818712341,4,4,1,1,0,1,1,0,0,112,series c,1
3.6109179126442243,3,2,0,1,0,1,0,0,0,36,series b,1
4.976733742420574,1,2,1,1,0,0,0,0,0,144,seed,0
4.736198448394496,6,1,0,1,0,0,0,0,0,113,public,1
5.69035945432406,4,1,0,0,0,0,0,1,0,295,series c,0
4.330733340286331,4,1,0,0,0,0,0,1,0,75,series c,1
4.219507705176107,0,1,0,0,0,0,0,1,1,67,unknown,0
4.406719247264253,4,1,0,0,0,0,1,0,0,81,series c,0
4.90527477843843,3,2,0,1,0,0,1,0,1,134,series b,0
6.51025834052315,1,1,0,1,0,0,0,0,0,671,seed,0
5.5134287461649825,4,1,1,0,0,0,0,0,0,247,series c,1
7.487173694213739,1,1,0,1,0,0,0,0,0,1784,seed,0
4.852030263919617,0,0,0,0,0,0,0,0,0,127,unknown,0
3.7376696182833684,0,0,0,0,0,0,0,0,0,41,unknown,0
3.6375861597263857,0,2,1,1,0,0,0,0,0,37,unknown,1
5.659482215759621,3,1,0,0,0,0,1,0,0,286,series b,0
5.823045895483019,3,1,0,0,0,1,0,0,1,337,series b,1
5.556828061699537,6,3,1,1,1,0,0,0,0,258,public,1
5.043425116919247,1,0,0,0,0,0,0,0,0,154,seed,0
5.634789603169249,3,3,0,0,1,0,1,1,0,279,series b,1
5.407171771460119,2,2,1,1,0,0,0,0,0,222,series a,0
5.849324779946859,1,1,0,0,0,0,1,0,1,346,seed,0
4.61512051684126,1,0,0,0,0,0,0,0,0,100,seed,1
7.947678571301568,0,2,1,1,0,0,0,0,0,2828,unknown,0
6.040254711277414,2,1,1,0,0,0,0,0,0,419,series a,1
4.477336814478207,4,3,0,0,1,1,0,1,1,87,series c,1
5.575949103146316,5,0,0,0,0,0,0,0,1,263,late-stage,0
5.1647859739235145,2,3,1,1,0,1,0,0,0,174,series a,1
5.332718793265369,5,0,0,0,0,0,0,0,0,206,late-stage,0
6.755768921984256,0,1,0,1,0,0,0,0,1,858,unknown,0
5.976350909297934,4,0,0,0,0,0,0,0,0,393,series c,0
9.17014318222477,3,0,0,0,0,0,0,0,0,9605,series b,0
7.1204443723924875,5,2,0,1,0,1,0,0,0,1236,late-stage,0
6.786716950605081,2,3,1,1,1,0,0,0,0,885,series a,1
5.583496308781699,4,1,0,1,0,0,0,0,0,265,series c,0
3.4965075614664802,5,1,0,0,0,0,0,1,0,32,late-stage,0
7.329093736246591,1,2,0,1,0,0,0,1,0,1523,seed,1
4.997212273764115,6,1,1,0,0,0,0,0,0,147,public,0
6.7464121285733745,1,1,0,0,0,0,0,1,1,850,seed,0
8.200837258379849,4,0,0,0,0,0,0,0,0,3643,series c,0
5.87493073085203,4,0,0,0,0,0,0,0,0,355,series c,0
5.220355825078325,4,3,0,1,0,1,0,1,0,184,series c,0
6.269096283706261,0,2,0,1,0,0,0,1,1,527,unknown,0
4.543294782270004,1,1,0,0,0,0,1,0,0,93,seed,0
5.676753802268282,3,0,0,0,0,0,0,0,0,291,series b,0
3.367295829986474,5,3,1,1,0,0,0,1,0,28,late-stage,1
3.58351893845611,4,2,1,1,0,0,0,0,0,35,series c,1
4.430816798843313,1,0,0,0,0,0,0,0,0,83,seed,0
7.838737559599282,6,0,0,0,0,0,0,0,0,2536,public,0
5.655991810819852,5,1,0,1,0,0,0,0,1,285,late-stage,1
4.709530201312334,3,1,0,0,0,1,0,0,0,110,series b,1
4.8283137373023015,3,3,1,1,0,0,1,0,0,124,series b,1
7.101675971619444,1,1,0,0,0,0,0,1,0,1213,seed,0
4.787491742782046,2,2,1,1,0,0,0,0,0,119,series a,1
5.1298987149230735,2,1,0,1,0,0,0,0,0,168,series a,0
4.304065093204169,2,0,0,0,0,0,0,0,0,73,series a,0
2.4849066497880004,2,1,0,1,0,0,0,0,0,11,series a,0
5.579729825986222,1,0,0,0,0,0,0,0,0,264,seed,0
4.990432586778736,5,0,0,0,0,0,0,0,0,146,late-stage,0
7.0587581525186645,2,3,0,1,1,0,1,0,0,1162,series a,1
6.672032945461067,4,0,0,0,0,0,0,0,0,789,series c,0
4.553876891600541,5,2,0,0,0,1,0,1,0,94,late-stage,0
3.970291913552122,4,2,0,1,0,0,1,0,0,52,series c,1
5.808142489980444,3,2,1,1,0,0,0,0,0,332,series b,1
6.19644412779452,0,3,1,1,1,0,0,0,0,490,unknown,1
4.820281565605037,4,2,0,1,1,0,0,0,0,123,series c,1
5.147494476813453,0,1,0,0,0,1,0,0,0,171,unknown,0
5.645446897643238,0,0,0,0,0,0,0,0,0,282,unknown,0
5.420534999272286,1,2,1,1,0,0,0,0,0,225,seed,1
5.736572297479192,5,1,0,0,0,0,0,1,1,309,late-stage,1
6.253828811575473,2,1,0,0,1,0,0,0,0,519,series a,0
3.8501476017100584,3,0,0,0,0,0,0,0,1,46,series b,1
4.23410650459726,1,2,0,1,0,1,0,0,0,68,seed,1
4.6443908991413725,2,1,0,0,0,0,0,1,1,103,series a,0
